,node,scenario,count,time_above
213,J62-S_depth,I,22,110
214,J632-S_depth,I,1,5
215,J637-S_depth,I,11,55
216,J640-S_depth,I,3,15
217,J659-S_depth,I,25,125
218,J672-S_depth,I,5,25
219,J675-S_depth,I,19,95
220,J686-S_depth,I,6,30
221,J694-S_depth,I,0,0
222,J695-S_depth,I,1,5
223,J712-S_depth,I,2,10
224,J714-S_depth,I,19,95
225,J71-S_depth,I,22,110
226,J722-S_depth,I,0,0
227,J72-S_depth,I,0,0
228,J732-S_depth,I,18,90
229,J733-S_depth,I,6,30
230,J748-S_depth,I,11,55
231,J749-S_depth,I,18,90
232,J751-S_depth,I,2,10
233,J756-S_depth,I,32,160
234,J758-S_depth,I,3,15
235,J760-S_depth,I,0,0
236,J761-S_depth,I,21,105
237,J762-S_depth,I,0,0
238,J764-S_depth,I,4,20
239,J765-S_depth,I,0,0
240,J772-S_depth,I,22,110
241,J782-S_depth,I,0,0
242,J787-S_depth,I,10,50
243,J789-S_depth,I,0,0
244,J78-S_depth,I,3,15
245,J792-S_depth,I,28,140
246,J799-S_depth,I,0,0
247,J7-S_depth,I,29,145
248,J801-S_depth,I,2,10
249,J80-S_depth,I,0,0
250,J88-S_depth,I,30,150
251,J8-S_depth,I,38,190
252,J105-S_depth,V,6,30
253,J10-S_depth,V,18,90
254,J116-S_depth,V,21,105
255,J119-S_depth,V,3,15
256,J128-S_depth,V,13,65
257,J130-S_depth,V,55,275
258,J131-S_depth,V,3,15
259,J136-S_depth,V,22,110
260,J138-S_depth,V,13,65
261,J141-S_depth,V,6,30
262,J157-S_depth,V,22,110
263,J163-S_depth,V,5,25
264,J165-S_depth,V,4,20
265,J171-S_depth,V,0,0
266,J177-S_depth,V,5,25
267,J182-S_depth,V,22,110
268,J191-S_depth,V,16,80
269,J1-S_depth,V,0,0
270,J204-S_depth,V,0,0
271,J208-S_depth,V,19,95
272,J211-S_depth,V,17,85
273,J227-S_depth,V,51,255
274,J231-S_depth,V,0,0
275,J232-S_depth,V,0,0
276,J234-S_depth,V,8,40
277,J238-S_depth,V,0,0
278,J240-S_depth,V,15,75
279,J245-S_depth,V,22,110
280,J253-S_depth,V,1,5
281,J260-S_depth,V,12,60
282,J266-S_depth,V,6,30
283,J268-S_depth,V,0,0
284,J273-S_depth,V,0,0
285,J278-S_depth,V,15,75
286,J27-S_depth,V,14,70
287,J280-S_depth,V,23,115
288,J328-S_depth,V,30,150
289,J329-S_depth,V,16,80
290,J338-S_depth,V,22,110
291,J33-S_depth,V,25,125
292,J34-S_depth,V,2,10
293,J361-S_depth,V,25,125
294,J366-S_depth,V,14,70
295,J385-S_depth,V,45,225
296,J3-S_depth,V,16,80
297,J413-S_depth,V,14,70
298,J421-S_depth,V,34,170
299,J42-S_depth,V,0,0
300,J433-S_depth,V,12,60
301,J437-S_depth,V,14,70
302,J438-S_depth,V,29,145
303,J450-S_depth,V,4,20
304,J456-S_depth,V,7,35
305,J45-S_depth,V,0,0
306,J460-S_depth,V,11,55
307,J461-S_depth,V,18,90
308,J46-S_depth,V,2,10
309,J471-S_depth,V,25,125
310,J480-S_depth,V,18,90
311,J484-S_depth,V,24,120
312,J491-S_depth,V,20,100
313,J492-S_depth,V,0,0
314,J49-S_depth,V,0,0
315,J4-S_depth,V,16,80
316,J506-S_depth,V,17,85
317,J507-S_depth,V,25,125
318,J50-S_depth,V,5,25
319,J512-S_depth,V,16,80
320,J534-S_depth,V,19,95
321,J539-S_depth,V,30,150
322,J541-S_depth,V,9,45
323,J548-S_depth,V,31,155
324,J556-S_depth,V,22,110
325,J567-S_depth,V,10,50
326,J568-S_depth,V,18,90
327,J571-S_depth,V,0,0
328,J576-S_depth,V,10,50
329,J578-S_depth,V,19,95
330,J586-S_depth,V,0,0
331,J587-S_depth,V,24,120
332,J592-S_depth,V,0,0
333,J5-S_depth,V,19,95
334,J609-S_depth,V,3,15
335,J60-S_depth,V,16,80
336,J619-S_depth,V,15,75
337,J620-S_depth,V,75,375
338,J624-S_depth,V,72,360
339,J62-S_depth,V,28,140
340,J632-S_depth,V,1,5
341,J637-S_depth,V,19,95
342,J640-S_depth,V,15,75
343,J659-S_depth,V,22,110
344,J672-S_depth,V,9,45
345,J675-S_depth,V,19,95
346,J686-S_depth,V,5,25
347,J694-S_depth,V,0,0
348,J695-S_depth,V,5,25
349,J712-S_depth,V,2,10
350,J714-S_depth,V,19,95
351,J71-S_depth,V,31,155
352,J722-S_depth,V,0,0
353,J72-S_depth,V,0,0
354,J732-S_depth,V,21,105
355,J733-S_depth,V,6,30
356,J748-S_depth,V,10,50
357,J749-S_depth,V,18,90
358,J751-S_depth,V,2,10
359,J756-S_depth,V,29,145
360,J758-S_depth,V,4,20
361,J760-S_depth,V,0,0
362,J761-S_depth,V,24,120
363,J762-S_depth,V,0,0
364,J764-S_depth,V,5,25
365,J765-S_depth,V,0,0
366,J772-S_depth,V,19,95
367,J782-S_depth,V,0,0
368,J787-S_depth,V,10,50
369,J789-S_depth,V,2,10
370,J78-S_depth,V,3,15
371,J792-S_depth,V,26,130
372,J799-S_depth,V,0,0
373,J7-S_depth,V,29,145
374,J801-S_depth,V,5,25
375,J80-S_depth,V,0,0
376,J88-S_depth,V,30,150
377,J8-S_depth,V,38,190
378,J105-S_depth,V&I,6,30
379,J10-S_depth,V&I,14,70
380,J116-S_depth,V&I,19,95
381,J119-S_depth,V&I,1,5
382,J128-S_depth,V&I,0,0
383,J130-S_depth,V&I,49,245
384,J131-S_depth,V&I,2,10
385,J136-S_depth,V&I,19,95
386,J138-S_depth,V&I,14,70
387,J141-S_depth,V&I,6,30
388,J157-S_depth,V&I,19,95
389,J163-S_depth,V&I,5,25
390,J165-S_depth,V&I,4,20
391,J171-S_depth,V&I,0,0
392,J177-S_depth,V&I,5,25
393,J182-S_depth,V&I,19,95
394,J191-S_depth,V&I,16,80
395,J1-S_depth,V&I,0,0
396,J204-S_depth,V&I,0,0
397,J208-S_depth,V&I,19,95
398,J211-S_depth,V&I,15,75
399,J227-S_depth,V&I,44,220
400,J231-S_depth,V&I,0,0
401,J232-S_depth,V&I,0,0
402,J234-S_depth,V&I,8,40
403,J238-S_depth,V&I,0,0
404,J240-S_depth,V&I,14,70
405,J245-S_depth,V&I,16,80
406,J253-S_depth,V&I,0,0
407,J260-S_depth,V&I,7,35
408,J266-S_depth,V&I,4,20
409,J268-S_depth,V&I,0,0
410,J273-S_depth,V&I,0,0
411,J278-S_depth,V&I,5,25
412,J27-S_depth,V&I,13,65
413,J280-S_depth,V&I,19,95
414,J328-S_depth,V&I,30,150
415,J329-S_depth,V&I,12,60
416,J338-S_depth,V&I,18,90
417,J33-S_depth,V&I,25,125
418,J34-S_depth,V&I,2,10
419,J361-S_depth,V&I,22,110
420,J366-S_depth,V&I,1,5
421,J385-S_depth,V&I,46,230
422,J3-S_depth,V&I,6,30
423,J413-S_depth,V&I,14,70
424,J421-S_depth,V&I,32,160
425,J42-S_depth,V&I,0,0
426,J433-S_depth,V&I,12,60
427,J437-S_depth,V&I,11,55
428,J438-S_depth,V&I,17,85
429,J450-S_depth,V&I,3,15
430,J456-S_depth,V&I,7,35
431,J45-S_depth,V&I,0,0
432,J460-S_depth,V&I,11,55
433,J461-S_depth,V&I,13,65
434,J46-S_depth,V&I,2,10
435,J471-S_depth,V&I,26,130
436,J480-S_depth,V&I,18,90
437,J484-S_depth,V&I,20,100
438,J491-S_depth,V&I,16,80
439,J492-S_depth,V&I,0,0
440,J49-S_depth,V&I,0,0
441,J4-S_depth,V&I,16,80
442,J506-S_depth,V&I,18,90
443,J507-S_depth,V&I,21,105
444,J50-S_depth,V&I,5,25
445,J512-S_depth,V&I,9,45
446,J534-S_depth,V&I,19,95
447,J539-S_depth,V&I,30,150
448,J541-S_depth,V&I,9,45
449,J548-S_depth,V&I,31,155
450,J556-S_depth,V&I,22,110
451,J567-S_depth,V&I,6,30
452,J568-S_depth,V&I,12,60
453,J571-S_depth,V&I,0,0
454,J576-S_depth,V&I,1,5
455,J578-S_depth,V&I,13,65
456,J586-S_depth,V&I,0,0
457,J587-S_depth,V&I,25,125
458,J592-S_depth,V&I,0,0
459,J5-S_depth,V&I,16,80
460,J609-S_depth,V&I,3,15
461,J60-S_depth,V&I,16,80
462,J619-S_depth,V&I,15,75
463,J620-S_depth,V&I,75,375
464,J624-S_depth,V&I,71,355
465,J62-S_depth,V&I,22,110
466,J632-S_depth,V&I,1,5
467,J637-S_depth,V&I,10,50
468,J640-S_depth,V&I,3,15
469,J659-S_depth,V&I,25,125
470,J672-S_depth,V&I,5,25
471,J675-S_depth,V&I,19,95
472,J686-S_depth,V&I,6,30
473,J694-S_depth,V&I,0,0
474,J695-S_depth,V&I,1,5
475,J712-S_depth,V&I,2,10
476,J714-S_depth,V&I,19,95
477,J71-S_depth,V&I,22,110
478,J722-S_depth,V&I,0,0
479,J72-S_depth,V&I,0,0
480,J732-S_depth,V&I,18,90
481,J733-S_depth,V&I,6,30
482,J748-S_depth,V&I,9,45
483,J749-S_depth,V&I,17,85
484,J751-S_depth,V&I,2,10
485,J756-S_depth,V&I,31,155
486,J758-S_depth,V&I,3,15
487,J760-S_depth,V&I,0,0
488,J761-S_depth,V&I,21,105
489,J762-S_depth,V&I,0,0
490,J764-S_depth,V&I,4,20
491,J765-S_depth,V&I,0,0
492,J772-S_depth,V&I,19,95
493,J782-S_depth,V&I,0,0
494,J787-S_depth,V&I,10,50
495,J789-S_depth,V&I,0,0
496,J78-S_depth,V&I,3,15
497,J792-S_depth,V&I,28,140
498,J799-S_depth,V&I,0,0
499,J7-S_depth,V&I,29,145
500,J801-S_depth,V&I,1,5
501,J80-S_depth,V&I,0,0
502,J88-S_depth,V&I,30,150
503,J8-S_depth,V&I,38,190
