,Base,I,V,V&I,link_id,neighborhood,link_name
45,0.0,-5.221057164740003e-05,-1.2862456709099995e-05,-6.169098415500002e-05,C37-S,South Clifton Park,C37-S_velocity
46,0.0,5.600530434289998e-05,1.0378912689999655e-07,5.608306460269999e-05,C382-S,Canton,C382-S_velocity
47,0.0,1.3227384237900002e-05,-8.3543061014e-06,4.422330585199968e-06,C3-S,Upper Fells Point,C3-S_velocity
48,0.0,5.315278049100331e-06,-0.0001858750232126001,-0.0001824067791338,C417-S,Canton Industrial,C417-S_velocity
49,0.0,-3.801773426399986e-05,-8.887099463309985e-05,-0.00012585194309769994,C418-S,Canton Industrial,C418-S_velocity
50,0.0,4.446571071499948e-06,-2.319464063400096e-06,2.0997711667998867e-06,C422-S,Canton Industrial,C422-S_velocity
51,0.0,4.210753538499978e-06,-5.029417072600017e-06,1.980698695800006e-06,C449-S,Broadway East,C449-S_velocity
52,0.0,0.0001200995612951998,-0.00015588665000520032,-4.421499384170023e-05,C462-S,Eager Park,C462-S_velocity
53,0.0,0.00013803507479120004,-0.00014760266645819997,1.9045584352000468e-06,C463-S,Eager Park,C463-S_velocity
54,0.0,2.213509489189995e-05,-3.625671232700004e-06,1.7578664789200007e-05,C473-S,Berea,C473-S_velocity
55,0.0,-4.731686178079998e-05,-3.608503246799969e-06,-5.038089264939997e-05,C474-S,Berea,C474-S_velocity
56,0.0,0.0001073268893065,7.454565505000087e-07,0.00010774839571769989,C478-S,Orangeville,C478-S_velocity
57,0.0,-0.00019051449104240002,-2.0488350617399952e-05,-0.0002018049340191,C530-S,Eager Park,C530-S_velocity
58,0.0,-5.2590486853841567e-05,-9.921644990142061e-06,-5.450154026802829e-05,C532-S,Eager Park,C532-S_velocity
59,0.0,-9.197409711460542e-05,-5.232494062199999e-06,-9.347891058280015e-05,C548-S,Dunbar-Broadway,C548-S_velocity
60,0.0,-7.35558231681795e-05,-7.905691624410656e-06,-7.379573824332011e-05,C549-S,Dunbar-Broadway,C549-S_velocity
61,0.0,-2.7555911522000095e-06,4.9704201999893616e-09,-2.752419446000031e-06,C550-S,Dunbar-Broadway,C550-S_velocity
62,0.0,2.07351231129e-05,-2.5696544199991025e-08,2.0712692987099983e-05,C551-S,Dunbar-Broadway,C551-S_velocity
63,0.0,-0.0001354148329097,-8.320704013699959e-06,-0.0001388902038713,C556-S,Eager Park,C556-S_velocity
64,0.0,-3.149474570397403e-05,-5.996905349100947e-08,-3.1560830292686184e-05,C576-S,Dunbar-Broadway,C576-S_velocity
65,0.0,2.586726705000055e-06,-2.3389100128699998e-05,-2.11990650659e-05,C602-S,Downtown,C602-S_velocity
66,0.0,-7.668820585100014e-06,-4.160793398000199e-07,-7.771077922300018e-06,C638-S,Downtown,C638-S_velocity
67,0.0,3.72756408669999e-05,-2.8248335628000684e-06,3.427588701050005e-05,C650-S,Downtown,C650-S_velocity
68,0.0,2.6109480264500007e-05,-3.083076534220002e-05,4.3564066599987086e-08,C659-S,Downtown,C659-S_velocity
69,0.0,-0.0002728183524755,-7.699668690890006e-05,-0.00031577575173520004,C65-S,McElderry Park,C65-S_velocity
70,0.0,1.3805569358499997e-05,2.6166550174999735e-06,1.3809316840199953e-05,C677-S,Downtown,C677-S_velocity
71,0.0,-9.400795396410176e-05,-4.801910394999998e-06,-9.696591989385437e-05,C681-S,Downtown,C681-S_velocity
72,0.0,-0.0002286206653957,-1.2758860158099995e-05,-0.0002315136906869,C685-S,Downtown,C685-S_velocity
73,0.0,4.775679824600004e-05,-4.153550418699997e-06,4.237024111049996e-05,C687-S,Federal Hill,C687-S_velocity
74,0.0,0.0,0.0,0.0,C68-S,Patterson Park,C68-S_velocity
75,0.0,-1.3624595773999989e-05,7.420810165000144e-07,-1.3588784570199992e-05,C69-S,McElderry Park,C69-S_velocity
76,0.0,5.490548647999567e-07,-1.7294224334899995e-05,-1.6574862495399964e-05,C708-S,Federal Hill,C708-S_velocity
77,0.0,-8.3386279261001e-06,-9.48386545670003e-06,-1.7881772830000055e-05,C725-S,Federal Hill,C725-S_velocity
78,0.0,1.7993097973000374e-06,-9.106607861200005e-06,-7.357809711400079e-06,C728-S,Federal Hill,C728-S_velocity
79,0.0,7.392925292700045e-06,-4.4586679619987996e-07,6.454022443799995e-06,C729-S,Federal Hill,C729-S_velocity
80,0.0,2.3854269371599915e-05,1.7486788019991859e-07,2.3722624257099898e-05,C734-S,Federal Hill,C734-S_velocity
81,0.0,9.158498967000092e-06,-2.424522106900034e-06,6.609094604000066e-06,C740-S,Federal Hill,C740-S_velocity
82,0.0,0.0,0.0,0.0,C742-S,Locust Point,C742-S_velocity
83,0.0,2.1556725562300015e-05,5.624110500012866e-09,2.1559713423300025e-05,C744-S,Locust Point,C744-S_velocity
84,0.0,-7.542271145739998e-05,-6.187533698999654e-07,-7.588481246009998e-05,C74-S,Canton,C74-S_velocity
85,0.0,6.6174626755999754e-06,-4.014046090005177e-08,6.649819293899932e-06,C752-S,Locust Point,C752-S_velocity
86,0.0,4.9123809395900005e-05,-8.253925099822867e-09,4.9124068842599806e-05,C756-S,Locust Point,C756-S_velocity
87,0.0,8.901807122120112e-10,-7.427769943624668e-10,9.134950603626634e-10,C758-S,Locust Point,C758-S_velocity
88,0.0,-3.4409920442709846e-07,-1.1702179219514979e-07,-3.474813482938537e-07,C759-S,Locust Point,C759-S_velocity
89,0.0,0.00014118673710430008,2.1779946440033532e-07,0.00014101284111300069,C761-S,Locust Point,C761-S_velocity
90,0.0,-1.3987793630017634e-07,-5.350355809300312e-06,-5.356152458800122e-06,C771-S,Locust Point,C771-S_velocity
91,0.0,-0.00010192161436820002,-1.6098966379000674e-06,-0.00010361061696280004,C772-S,Locust Point,C772-S_velocity
92,0.0,9.535164244999948e-07,1.0346419909999837e-07,9.816212209999846e-07,C779-S,Locust Point,C779-S_velocity
93,0.0,-0.0001454184229242,-3.534855422000077e-07,-0.0001455243629935,C79-S,Canton,C79-S_velocity
94,0.0,-4.619085150680001e-05,-6.450110831700013e-06,-5.082179163889999e-05,C7-S,Orangeville,C7-S_velocity
95,0.0,1.0398419216000026e-05,1.4762686310000237e-06,1.1310990638600013e-05,C816-S,South Clifton Park,C816-S_velocity
96,0.0,-0.0001115044353232,-8.393505886499994e-06,-0.0001174645364591,C830-S,Downtown,C830-S_velocity
97,0.0,-0.0008599203279333002,-0.0001566972019641003,-0.0009567463295515001,C839-S,Eager Park,C839-S_velocity
98,0.0,4.0474378183212486e-07,1.1150485145846032e-07,4.0802486053130483e-07,C84-S,Canton,C84-S_velocity
99,0.0,8.159791880399999e-06,-3.186274260001719e-08,8.180405975099993e-06,C89-S,Canton,C89-S_velocity
