,Base,I,V,V&I,link_id,neighborhood,link_name
64,0.0,-4.81601041391993e-05,-7.972387869999923e-07,-4.826756285196323e-05,C576-S,Dunbar-Broadway,C576-S_velocity
65,0.0,-1.2161903664000082e-06,-4.1768592586200024e-05,-4.288647442199996e-05,C602-S,Downtown,C602-S_velocity
66,0.0,3.179817341200002e-06,7.46970512000174e-08,3.2512085584000014e-06,C638-S,Downtown,C638-S_velocity
67,0.0,4.587428039019999e-05,-4.733038995700153e-06,4.0624072773600035e-05,C650-S,Downtown,C650-S_velocity
68,0.0,-2.1630404790000477e-06,-4.904302363690008e-05,-4.779056134710002e-05,C659-S,Downtown,C659-S_velocity
69,0.0,-0.000371912038191,-8.215122579620002e-05,-0.00045434028479129993,C65-S,McElderry Park,C65-S_velocity
70,0.0,-1.2669480005042533e-10,-1.73426787499994e-07,-1.7341313049998395e-07,C677-S,Downtown,C677-S_velocity
71,0.0,-0.00011313814229279999,-8.076386348899984e-06,-0.00011852994279929999,C681-S,Downtown,C681-S_velocity
72,0.0,-0.00038317885046970006,-2.3050802520300042e-05,-0.00038993987976820003,C685-S,Downtown,C685-S_velocity
73,0.0,5.025533010610003e-05,-5.576691342300006e-06,4.3214947414599975e-05,C687-S,Federal Hill,C687-S_velocity
74,0.0,0.0,0.0,0.0,C68-S,Patterson Park,C68-S_velocity
75,0.0,-7.908387339600003e-06,-2.2712687340002008e-07,-7.083446076300016e-06,C69-S,McElderry Park,C69-S_velocity
76,0.0,2.2682497710300054e-05,-2.8679362743999973e-05,-9.018280633299978e-06,C708-S,Federal Hill,C708-S_velocity
77,0.0,1.251416760100028e-06,-9.624973957800004e-06,-8.843574072699991e-06,C725-S,Federal Hill,C725-S_velocity
78,0.0,1.8891556405999446e-06,-1.1129551322500045e-05,-8.306912622200058e-06,C728-S,Federal Hill,C728-S_velocity
79,0.0,3.221910949369991e-05,-4.686478606000157e-07,3.0900011557000086e-05,C729-S,Federal Hill,C729-S_velocity
80,0.0,-4.375389424599984e-05,-5.135838123399971e-06,-4.371350349890004e-05,C734-S,Federal Hill,C734-S_velocity
81,0.0,1.208016315920016e-05,-4.388671808999841e-06,7.651124418099967e-06,C740-S,Federal Hill,C740-S_velocity
82,0.0,0.0,0.0,0.0,C742-S,Locust Point,C742-S_velocity
83,0.0,2.2967457958000012e-05,-2.9297959999903533e-10,2.2967873361899984e-05,C744-S,Locust Point,C744-S_velocity
84,0.0,-0.00011654262531080002,-1.075352218999964e-06,-0.00011726027862250002,C74-S,Canton,C74-S_velocity
85,0.0,1.1389256755799993e-05,6.540005082628086e-14,1.1389436485000049e-05,C752-S,Locust Point,C752-S_velocity
86,0.0,5.470971604509996e-05,3.3113997655043192e-12,5.471465182460035e-05,C756-S,Locust Point,C756-S_velocity
87,0.0,2.9119096364994678e-09,3.380872657111757e-10,2.7696991418097706e-09,C758-S,Locust Point,C758-S_velocity
88,0.0,5.095919768554794e-08,1.949126621727566e-08,4.34833695181578e-08,C759-S,Locust Point,C759-S_velocity
89,0.0,0.00013785862268969953,-2.0726705410051977e-07,0.00013800200074470022,C761-S,Locust Point,C761-S_velocity
90,0.0,-1.8427529996714598e-09,-9.704435339999862e-06,-9.704435339999862e-06,C771-S,Locust Point,C771-S_velocity
91,0.0,-9.370410136060004e-05,-2.9967152373000603e-06,-9.675088117250003e-05,C772-S,Locust Point,C772-S_velocity
92,0.0,1.7438591107999833e-06,6.641279500001424e-08,1.8311345229000248e-06,C779-S,Locust Point,C779-S_velocity
93,0.0,-0.00020269131232999999,-1.6341418320999705e-06,-0.00020437237695069998,C79-S,Canton,C79-S_velocity
94,0.0,-8.246329834770002e-05,-5.868760052100052e-06,-8.726975835150004e-05,C7-S,Orangeville,C7-S_velocity
95,0.0,2.3577525538100012e-05,2.6984559859999965e-06,2.645818790969999e-05,C816-S,South Clifton Park,C816-S_velocity
96,0.0,-0.0001506793970196,-1.6941259529400004e-05,-0.0001607312597165,C830-S,Downtown,C830-S_velocity
97,0.0,-0.0014628889639321,-0.0002693448774673999,-0.0016271638601255,C839-S,Eager Park,C839-S_velocity
98,0.0,1.1957342157000965e-09,4.3372515206256205e-12,1.2295046419609755e-09,C84-S,Canton,C84-S_velocity
99,0.0,5.545114974599965e-06,-1.862760000501812e-11,5.5451994703999705e-06,C89-S,Canton,C89-S_velocity
