,Base,I,V,V&I,link_id,neighborhood,link_name
73,0.0,0.00010725621541040004,-2.771009163900044e-06,0.00010427518202040008,C687-S,Federal Hill,C687-S_velocity
74,0.0,0.0,0.0,0.0,C68-S,Patterson Park,C68-S_velocity
75,0.0,-4.835023865879998e-05,2.8227978600035234e-08,-4.9962099603499975e-05,C69-S,McElderry Park,C69-S_velocity
76,0.0,8.897348377930004e-05,-2.6201305604600005e-05,5.921121700419997e-05,C708-S,Federal Hill,C708-S_velocity
77,0.0,6.784257410140013e-05,-1.3968268151099902e-05,5.2184138254600084e-05,C725-S,Federal Hill,C725-S_velocity
78,0.0,1.967499947685969e-12,-2.0513389972500037e-05,-2.0513387070699926e-05,C728-S,Federal Hill,C728-S_velocity
79,0.0,0.00017934146464210036,1.313024480099987e-06,0.00017987188809880008,C729-S,Federal Hill,C729-S_velocity
80,0.0,-0.0002055961784560999,-8.223947882700193e-06,-0.00020492469784330006,C734-S,Federal Hill,C734-S_velocity
81,0.0,2.7326660788200025e-05,-4.647192666499926e-06,2.2652547439399977e-05,C740-S,Federal Hill,C740-S_velocity
82,0.0,0.0,0.0,0.0,C742-S,Locust Point,C742-S_velocity
83,0.0,2.074995407349992e-05,1.3818427699948017e-08,2.0757191126299945e-05,C744-S,Locust Point,C744-S_velocity
84,0.0,-0.00021201867958939996,-4.325026371999538e-07,-0.00021243029857719996,C74-S,Canton,C74-S_velocity
85,0.0,4.040592847299996e-05,-3.7916200019104396e-11,4.040585613039995e-05,C752-S,Locust Point,C752-S_velocity
86,0.0,0.0002583366234337999,-2.5298790059385956e-10,0.000258335880597,C756-S,Locust Point,C756-S_velocity
87,0.0,4.867766299551711e-08,6.832766697622414e-10,4.9170410111632075e-08,C758-S,Locust Point,C758-S_velocity
88,0.0,4.144330520002514e-08,1.9522735200016217e-08,5.7490513000012363e-08,C759-S,Locust Point,C759-S_velocity
89,0.0,0.00015471594107089974,-1.518851989006087e-07,0.00015559596203800017,C761-S,Locust Point,C761-S_velocity
90,0.0,1.1508117069600025e-05,-1.2208212030599339e-05,-1.0688324220999024e-06,C771-S,Locust Point,C771-S_velocity
91,0.0,6.407106568099988e-06,-2.669204292799973e-06,3.3607036282999343e-06,C772-S,Locust Point,C772-S_velocity
92,0.0,-6.553619650000869e-08,-1.736817409998207e-08,1.7319496200000808e-07,C779-S,Locust Point,C779-S_velocity
93,0.0,-0.0003868703471467,-2.4547447570000356e-07,-0.0003869856541807,C79-S,Canton,C79-S_velocity
94,0.0,-0.00012422584230780006,-1.08010550396e-05,-0.00013410377439849997,C7-S,Orangeville,C7-S_velocity
95,0.0,2.197594462679999e-05,3.0836764305000163e-06,2.556509873089999e-05,C816-S,South Clifton Park,C816-S_velocity
96,0.0,-0.00018517411484669994,-1.2889441420399993e-05,-0.0001961472122285,C830-S,Downtown,C830-S_velocity
97,0.0,-0.0019698479564813002,-0.0004945412565337008,-0.0022041431290086002,C839-S,Eager Park,C839-S_velocity
98,0.0,3.8603739659407426e-06,2.830359539309171e-09,3.872647068296095e-06,C84-S,Canton,C84-S_velocity
99,0.0,1.1158202889800057e-05,1.1989079997873353e-10,1.1158412487500039e-05,C89-S,Canton,C89-S_velocity
