,node,scenario,count,time_above
343,J659-S_depth,V,9,45
344,J672-S_depth,V,3,15
345,J675-S_depth,V,7,35
346,J686-S_depth,V,2,10
347,J694-S_depth,V,0,0
348,J695-S_depth,V,2,10
349,J712-S_depth,V,1,5
350,J714-S_depth,V,6,30
351,J71-S_depth,V,14,70
352,J722-S_depth,V,0,0
353,J72-S_depth,V,0,0
354,J732-S_depth,V,7,35
355,J733-S_depth,V,2,10
356,J748-S_depth,V,4,20
357,J749-S_depth,V,7,35
358,J751-S_depth,V,0,0
359,J756-S_depth,V,11,55
360,J758-S_depth,V,2,10
361,J760-S_depth,V,0,0
362,J761-S_depth,V,8,40
363,J762-S_depth,V,0,0
364,J764-S_depth,V,2,10
365,J765-S_depth,V,0,0
366,J772-S_depth,V,7,35
367,J782-S_depth,V,0,0
368,J787-S_depth,V,3,15
369,J789-S_depth,V,0,0
370,J78-S_depth,V,2,10
371,J792-S_depth,V,13,65
372,J799-S_depth,V,0,0
373,J7-S_depth,V,18,90
374,J801-S_depth,V,1,5
375,J80-S_depth,V,0,0
376,J88-S_depth,V,15,75
377,J8-S_depth,V,19,95
378,J105-S_depth,V&I,2,10
379,J10-S_depth,V&I,4,20
380,J116-S_depth,V&I,6,30
381,J119-S_depth,V&I,0,0
382,J128-S_depth,V&I,0,0
383,J130-S_depth,V&I,29,145
384,J131-S_depth,V&I,0,0
385,J136-S_depth,V&I,7,35
386,J138-S_depth,V&I,4,20
387,J141-S_depth,V&I,2,10
388,J157-S_depth,V&I,6,30
389,J163-S_depth,V&I,2,10
390,J165-S_depth,V&I,2,10
391,J171-S_depth,V&I,0,0
392,J177-S_depth,V&I,2,10
393,J182-S_depth,V&I,5,25
394,J191-S_depth,V&I,4,20
395,J1-S_depth,V&I,0,0
396,J204-S_depth,V&I,0,0
397,J208-S_depth,V&I,6,30
398,J211-S_depth,V&I,5,25
399,J227-S_depth,V&I,31,155
400,J231-S_depth,V&I,0,0
401,J232-S_depth,V&I,0,0
402,J234-S_depth,V&I,3,15
403,J238-S_depth,V&I,0,0
404,J240-S_depth,V&I,4,20
405,J245-S_depth,V&I,5,25
406,J253-S_depth,V&I,0,0
407,J260-S_depth,V&I,1,5
408,J266-S_depth,V&I,1,5
409,J268-S_depth,V&I,0,0
410,J273-S_depth,V&I,0,0
411,J278-S_depth,V&I,1,5
412,J27-S_depth,V&I,1,5
413,J280-S_depth,V&I,6,30
414,J328-S_depth,V&I,14,70
415,J329-S_depth,V&I,4,20
416,J338-S_depth,V&I,5,25
417,J33-S_depth,V&I,10,50
418,J34-S_depth,V&I,1,5
419,J361-S_depth,V&I,7,35
420,J366-S_depth,V&I,0,0
421,J385-S_depth,V&I,20,100
422,J3-S_depth,V&I,3,15
423,J413-S_depth,V&I,4,20
424,J421-S_depth,V&I,11,55
425,J42-S_depth,V&I,0,0
426,J433-S_depth,V&I,4,20
427,J437-S_depth,V&I,2,10
428,J438-S_depth,V&I,6,30
429,J450-S_depth,V&I,1,5
430,J456-S_depth,V&I,3,15
431,J45-S_depth,V&I,0,0
432,J460-S_depth,V&I,2,10
433,J461-S_depth,V&I,4,20
434,J46-S_depth,V&I,1,5
435,J471-S_depth,V&I,11,55
436,J480-S_depth,V&I,6,30
437,J484-S_depth,V&I,7,35
438,J491-S_depth,V&I,4,20
439,J492-S_depth,V&I,0,0
440,J49-S_depth,V&I,0,0
441,J4-S_depth,V&I,4,20
442,J506-S_depth,V&I,7,35
443,J507-S_depth,V&I,7,35
444,J50-S_depth,V&I,2,10
445,J512-S_depth,V&I,3,15
446,J534-S_depth,V&I,6,30
447,J539-S_depth,V&I,12,60
448,J541-S_depth,V&I,3,15
449,J548-S_depth,V&I,15,75
450,J556-S_depth,V&I,8,40
451,J567-S_depth,V&I,1,5
452,J568-S_depth,V&I,3,15
453,J571-S_depth,V&I,0,0
454,J576-S_depth,V&I,0,0
455,J578-S_depth,V&I,4,20
456,J586-S_depth,V&I,0,0
457,J587-S_depth,V&I,10,50
458,J592-S_depth,V&I,0,0
459,J5-S_depth,V&I,5,25
460,J609-S_depth,V&I,1,5
461,J60-S_depth,V&I,5,25
462,J619-S_depth,V&I,6,30
463,J620-S_depth,V&I,52,260
464,J624-S_depth,V&I,47,235
465,J62-S_depth,V&I,9,45
466,J632-S_depth,V&I,1,5
467,J637-S_depth,V&I,2,10
468,J640-S_depth,V&I,1,5
469,J659-S_depth,V&I,10,50
470,J672-S_depth,V&I,2,10
471,J675-S_depth,V&I,7,35
472,J686-S_depth,V&I,3,15
473,J694-S_depth,V&I,0,0
474,J695-S_depth,V&I,0,0
475,J712-S_depth,V&I,1,5
476,J714-S_depth,V&I,6,30
477,J71-S_depth,V&I,10,50
478,J722-S_depth,V&I,0,0
479,J72-S_depth,V&I,0,0
480,J732-S_depth,V&I,5,25
481,J733-S_depth,V&I,2,10
482,J748-S_depth,V&I,4,20
483,J749-S_depth,V&I,5,25
484,J751-S_depth,V&I,0,0
485,J756-S_depth,V&I,13,65
486,J758-S_depth,V&I,1,5
487,J760-S_depth,V&I,0,0
488,J761-S_depth,V&I,6,30
489,J762-S_depth,V&I,0,0
490,J764-S_depth,V&I,2,10
491,J765-S_depth,V&I,0,0
492,J772-S_depth,V&I,7,35
493,J782-S_depth,V&I,0,0
494,J787-S_depth,V&I,3,15
495,J789-S_depth,V&I,0,0
496,J78-S_depth,V&I,2,10
497,J792-S_depth,V&I,14,70
498,J799-S_depth,V&I,0,0
499,J7-S_depth,V&I,16,80
500,J801-S_depth,V&I,0,0
501,J80-S_depth,V&I,0,0
502,J88-S_depth,V&I,13,65
503,J8-S_depth,V&I,18,90
